qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status,label,instance_count,culture_count,heritage_count,has_instance,has_culture,has_heritage,has_golden_instance_qid,has_golden_culture_qid,has_golden_heritage_qid,unique_qid_count
Q6010,['Q30'],[],[],[],"['Q112613966', 'Q188451', 'Q968159']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,4
Q1756718,[],[],[],[],['Q32880'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q16537,[],['Q39'],['Q11922'],[],['Q8502'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q697136,[],['Q183'],[],[],"['Q167270', 'Q2085381', 'Q1320047', 'Q4830453', 'Q6881511', 'Q3579158']",[],Cultural Representative,6,0,0,1,0,0,1,0,0,7
Q7298434,[],[],[],[],['Q5'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q282588,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3421539,[],['Q145'],[],[],"['Q18127', 'Q11396960']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q27973,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q498261,[],['Q29'],['Q8717'],[],"['Q613611', 'Q16560', 'Q2466889', 'Q173387', 'Q4989906', 'Q613611']","['Q23712', 'Q43113623', 'Q23712']",Cultural Representative,6,0,3,1,0,1,1,0,1,9
Q7301269,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q31971,['Q30'],[],[],[],['Q11424'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q442192,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q124734,[],[],[],[],['Q130583773'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q79791,[],[],[],[],"['Q831663', 'Q198', 'Q13418847', 'Q1827102', 'Q194465']",[],Cultural Exclusive,5,0,0,1,0,0,1,0,0,5
Q2442401,[],[],[],[],['Q17197366'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q55960555,[],[],[],[],"['Q66715801', 'Q12737077']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q2079949,[],[],[],[],"['Q5308013', 'Q20074337', 'Q12973014']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q2033662,[],[],[],[],['Q12973014'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1571843,[],['Q696251'],[],[],"['Q1156854', 'Q1262732']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,3
Q2013906,[],[],[],[],['Q55983715'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q32790,"['Q142', 'Q38', 'Q29']",[],[],[],['Q11424'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,4
Q1284887,['Q30'],[],[],[],['Q746549'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q272888,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q13167710,[],[],[],[],"['Q1156854', 'Q64513524']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q1441983,[],[],[],[],['Q1190554'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q488669,[],['Q55'],[],[],"['Q2085381', 'Q1320047']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,3
Q44063,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q13136,[],[],[],[],['Q223393'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q7307549,[],[],[],[],['Q2915955'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q60172,[],['Q55'],[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q3039753,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q284739,[],[],[],[],['Q2085381'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q734082,[],[],[],[],['Q3305213'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q24698,[],['Q928'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q3824815,[],['Q419'],[],[],['Q43229'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q70738,[],"['Q36', 'Q37', 'Q184']",[],[],['Q7278'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,4
Q2138558,[],['Q183'],[],[],['Q151885'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,2
Q315009,[],['Q7318'],[],[],"['Q327333', 'Q123348127']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q107774,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q122125,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q63514,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q3424328,[],['Q30'],[],[],['Q11396960'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q9174,[],[],[],[],"['Q110401282', 'Q1914636', 'Q11862829', 'Q1047113', 'Q11042', 'Q82821']",[],Cultural Agnostic,6,0,0,1,0,0,1,0,0,6
Q879177,[],[],[],[],['Q110401222'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q7311355,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q2019152,[],[],[],[],['Q12909644'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q2054106,[],[],[],[],['Q110401282'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q7311395,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3396019,[],[],[],[],['Q201658'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q17027642,[],[],[],[],['Q1156854'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q1520293,['Q252'],['Q252'],"['Q2772', 'Q252']",['Q2717220'],['Q19861951'],[],Cultural Representative,1,1,0,1,1,0,1,0,0,4
Q85625,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q645889,[],['Q30'],[],[],['Q18127'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q3933322,[],[],[],[],"['Q7748', 'Q1149275']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q2412834,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q674950,[],[],[],[],['Q1165944'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q985488,['Q148'],['Q148'],[],[],['Q28872924'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q786014,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3427953,[],[],[],[],['Q12973014'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q24694,[],[],[],[],['Q7188'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q7316555,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q17051962,[],"['Q1003588', 'Q155']",[],[],['Q82821'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,3
Q573607,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q166816,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q17078348,[],[],[],[],['Q105756498'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q7318739,[],['Q148'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q936371,[],[],[],[],['Q16335296'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q584,[],"['Q39', 'Q40', 'Q347', 'Q183', 'Q142', 'Q55']","['Q11925', 'Q694', 'Q12172', 'Q12746', 'Q11943', 'Q11972', 'Q12697', 'Q12713', 'Q12146', 'Q1198', 'Q1199', 'Q985', 'Q1200']",[],"['Q573344', 'Q1267889', 'Q1009249', 'Q4022']",[],Cultural Agnostic,4,0,0,1,0,0,0,0,0,23
Q10360338,[],[],[],[],"['Q16521', 'Q152', 'Q108555501']",[],Cultural Agnostic,3,0,0,1,0,0,1,0,0,3
Q280656,[],['Q30'],['Q16567'],[],['Q41176'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q545830,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q59874,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q48410,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q85907,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q126074,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q9588,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1511,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q7330715,[],[],[],[],"['Q206615', 'Q5249625']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q40270,['Q213'],[],[],[],['Q82821'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q81243,[],['Q211'],[],[],['Q786820'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q352055,[],[],[],[],['Q7748'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q356851,[],[],[],[],['Q7748'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q694719,[],[],[],[],['Q7748'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q708363,[],[],[],[],['Q7748'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q25004657,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q190804,[],['Q55'],['Q9899'],[],"['Q17431399', 'Q207694', 'Q16735822', 'Q11396960']",[],Cultural Representative,4,0,0,1,0,0,1,0,0,6
Q29420,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q1296227,[],['Q20'],[],[],['Q378427'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q1330749,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q922176,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q7334818,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q687721,[],['Q39'],[],[],"['Q4830453', 'Q1331793', 'Q56876011', 'Q6500733', 'Q2085381']",[],Cultural Exclusive,5,0,0,1,0,0,1,0,0,6
Q269311,[],['Q39'],[],[],"['Q786820', 'Q4830453']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q739914,[],['Q30'],['Q23768'],[],"['Q41176', 'Q27686', 'Q133215']",[],Cultural Exclusive,3,0,0,1,0,0,0,0,0,5
Q182911,[],['Q155'],[],[],['Q220505'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q16504,[],['Q29'],"['Q54925', 'Q54955']",[],['Q4022'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,4
Q25005,['Q30'],[],[],[],['Q11424'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q31192474,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q755990,[],[],[],[],['Q23847174'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q1131696,[],[],[],[],['Q189819'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q862992,['Q184'],[],['Q4415109'],[],"['Q189819', 'Q52997136']",['Q59544'],Cultural Exclusive,2,0,1,1,0,1,1,0,0,5
Q1060201,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1978681,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q689134,['Q39'],[],[],[],"['Q167270', 'Q40050']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,3
Q2155432,[],['Q30'],[],[],['Q220505'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q2349677,[],[],[],[],"['Q1047113', 'Q268592', 'Q12015335', 'Q4671286', 'Q192581']",[],Cultural Agnostic,5,0,0,1,0,0,1,0,0,5
Q628165,[],[],[],[],"['Q201658', 'Q59825918']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q1049667,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q3938107,[],['Q244'],[],[],['Q349'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q559071,['Q17'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q25303529,[],['Q419'],[],[],['Q15275719'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,2
Q516739,[],[],[],[],['Q334166'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q926,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q860465,['Q21'],[],[],[],['Q746549'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q64949,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q345127,[],[],[],[],['Q5135578'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q55163,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q12665,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q12702,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q366956,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q47284,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q541526,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q12341,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q756238,['Q30'],[],[],[],['Q202866'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q253137,['Q30'],[],[],[],"['Q188451', 'Q7777573']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,3
Q7355157,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q573484,['Q766'],[],[],[],['Q188451'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q4247,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q7361255,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q33511,['Q30'],['Q30'],[],[],"['Q41298', 'Q35127']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,3
Q474970,[],['Q38'],['Q58894'],['Q1747689'],"['Q7362268', 'Q839954', 'Q3363945', 'Q3867560', 'Q33506', 'Q124830411']",['Q26971668'],Cultural Exclusive,6,1,1,1,1,1,0,0,0,10
Q108169,[],['Q237'],[],[],"['Q51041800', 'Q35798', 'Q247979', 'Q7188']",[],Cultural Representative,4,0,0,1,0,0,1,0,0,5
Q162314,[],[],[],[],"['Q1047113', 'Q1756157']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,2
Q841184,[],[],[],[],['Q371174'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1054574,[],[],[],[],['Q201658'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q46261,[],[],[],[],['Q32880'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q744373,[],[],[],[],"['Q32880', 'Q1792644']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1896616,[],[],[],[],['Q32880'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q37068,[],[],[],[],"['Q2198855', 'Q968159', 'Q3326717', 'Q32880', 'Q1792644']",[],Cultural Representative,5,0,0,1,0,0,1,0,0,5
Q2183890,[],['Q38'],[],[],['Q220505'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q6586192,[],['Q819'],[],[],['Q107357104'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q355775,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1417272,[],[],[],[],"['Q862597', 'Q188451', 'Q89522629', 'Q12119802', 'Q223393']",[],Cultural Representative,5,0,0,1,0,0,1,0,0,5
Q581884,['Q33'],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q361132,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q108486096,['Q17'],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q36275,['Q49'],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,1
Q1515065,[],[],[],[],['Q120061457'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,1
Q272435,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q634975,[],[],[],[],['Q16521'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q62942,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q65990,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q18746,[],['Q222'],['Q58215361'],[],['Q515'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,3
Q312617,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q2881921,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1046057,[],[],[],[],['Q3516833'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q7370880,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q8060071,[],[],[],[],['Q11460'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q25220272,[],[],[],[],['Q349'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q13382576,[],[],[],[],['Q12737077'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q151679,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q112052329,[],[],[],[],"['Q28640', 'Q4164871']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q13416557,[],['Q172107'],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,1
Q17146103,[],[],[],[],['Q17197366'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q743381,[],['Q145'],['Q179351'],[],"['Q1110684', 'Q2085381', 'Q43229']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,5
Q537736,[],['Q34'],['Q59091'],[],"['Q748019', 'Q41176', 'Q1497375', 'Q43229']",['Q24284072'],Cultural Exclusive,4,0,1,1,0,1,1,0,0,7
Q2834789,[],['Q29'],[],[],['Q12973014'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,2
Q18737,[],['Q222'],"['Q236850', 'Q193436', 'Q13037433', 'Q22008386']",[],['Q515'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,6
Q250090,[],[],[],[],"['Q2572794', 'Q223393', 'Q188451']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,3
Q882006,[],['Q2415901'],[],[],['Q201658'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q47401,[],[],[],[],['Q214609'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q108286,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q108316686,[],[],[],[],['Q107357104'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q78484,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q87972,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q64272,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q559608,[],['Q183'],[],[],['Q786820'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,2
Q538348,[],['Q183'],['Q166011'],[],['Q41176'],['Q17297633'],Cultural Exclusive,1,0,1,1,0,1,0,0,1,4
Q1240775,[],['Q183'],[],[],['Q868557'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q7379446,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q7379160,[],[],[],[],['Q201658'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q7379375,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1755128,[],[],[],[],['Q32880'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q1749303,[],[],[],[],['Q28640'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q105674,[],[],[],[],"['Q2312410', 'Q47728']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q574508,[],"['Q55', 'Q183', 'Q35']",[],[],"['Q82821', 'Q1656682']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,5
Q86462,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q175185,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q85798212,[],[],[],[],['Q571'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q1401605,[],"['Q34266', 'Q15180']",[],[],['Q968159'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,3
Q184928,[],['Q34266'],[],[],"['Q180684', 'Q10931', 'Q13418847']",[],Cultural Representative,3,0,0,1,0,0,1,0,0,4
Q1566557,[],['Q159'],[],[],['Q166118'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
Q1048694,[],"['Q159', 'Q15180', 'Q34266']","['Q626920', 'Q649']",[],"['Q22806', 'Q28564', 'Q2319498', 'Q166118']",[],Cultural Exclusive,4,0,0,1,0,0,1,0,0,9
Q3536402,[],"['Q159', 'Q212', 'Q184', 'Q30', 'Q211', 'Q907112', 'Q232']",[],[],"['Q251777', 'Q82821']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,9
Q4400843,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q48795875,[],[],[],[],['Q206615'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q292169,[],[],[],[],['Q5'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,1
Q3453622,[],[],[],[],"['Q5', 'Q152']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q64474,[],[],[],[],['Q5'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,1
Q514502,[],['Q423'],['Q18808'],[],['Q4989906'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q1520535,[],['Q31'],['Q239'],[],"['Q1047437', 'Q157031', 'Q166118']",[],Cultural Exclusive,3,0,0,1,0,0,0,0,0,5
Q60988296,[],[],[],[],['Q8274'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q1595289,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q1413317,[],[],[],[],"['Q192581', 'Q43109919']",[],Cultural Agnostic,2,0,0,1,0,0,0,0,0,2
Q7391585,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q182682,[],[],[],[],"['Q3001185', 'Q1826286']",[],Cultural Exclusive,2,0,0,1,0,0,1,0,0,2
Q7397895,[],[],[],[],"['Q107357104', 'Q105543609']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q16669,[],['Q45'],['Q274109'],[],['Q4022'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q281772,[],['Q114'],[],[],"['Q18608583', 'Q14547231']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,3
Q7398933,[],['Q189'],[],[],"['Q11396960', 'Q10689397', 'Q1762059']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q85799163,[],[],[],[],['Q571'],[],Cultural Representative,1,0,0,1,0,0,0,0,0,1
Q2064809,[],[],[],[],[],[],Cultural Representative,0,0,0,0,0,0,0,0,0,0
Q733017,[],['Q38'],['Q2028'],[],"['Q22669139', 'Q22669139', 'Q3305213']",[],Cultural Representative,3,0,0,1,0,0,0,0,0,4
Q734774,[],['Q30'],['Q38022'],[],"['Q3918', 'Q41176', 'Q23002054']",[],Cultural Agnostic,3,0,0,1,0,0,0,0,0,5
Q1370881,['Q17'],[],[],[],"['Q63952888', 'Q8274']",[],Cultural Representative,2,0,0,1,0,0,0,0,0,3
Q3463589,[],['Q142'],['Q134204'],[],['Q2221906'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,3
Q3395851,[],['Q43'],"['Q857107', 'Q534799']",[],"['Q866133', 'Q1007870', 'Q207694', 'Q614316']",[],Cultural Exclusive,4,0,0,1,0,0,1,0,0,7
Q9266,['Q1072012'],['Q1072012'],[],[],['Q19861951'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,2
Q191057,[],[],[],[],"['Q1387659', 'Q1826286']",[],Cultural Representative,2,0,0,1,0,0,1,0,0,2
Q5431118,[],['Q30'],[],[],"['Q4830453', 'Q1331793', 'Q891723']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q7404848,[],[],[],[],[],[],Cultural Exclusive,0,0,0,0,0,0,0,0,0,0
Q36050,[],[],[],[],['Q16521'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q3450786,[],[],[],[],"['Q2270606', 'Q9174']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q2796766,[],[],[],[],"['Q55983715', 'Q951964']",[],Cultural Agnostic,2,0,0,1,0,0,1,0,0,2
Q1568754,['Q155'],[],[],[],['Q10675206'],[],Cultural Representative,1,0,0,1,0,0,1,0,0,2
Q78648330,[],['Q142'],[],[],"['Q723685', 'Q841645', 'Q63241860']",[],Cultural Exclusive,3,0,0,1,0,0,1,0,0,4
Q5364423,[],[],[],[],['Q55983715'],[],Cultural Agnostic,1,0,0,1,0,0,1,0,0,1
Q1880708,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q516766,[],[],[],[],[],[],Cultural Agnostic,0,0,0,0,0,0,0,0,0,0
Q858893,[],['Q55'],[],[],['Q2648051'],[],Cultural Agnostic,1,0,0,1,0,0,0,0,0,2
Q678510,[],[],[],[],['Q15995642'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,1
Q6981696,[],[],[],[],"['Q9174', 'Q47280']",[],Cultural Exclusive,2,0,0,1,0,0,0,0,0,2
Q281521,[],['Q155'],['Q8678'],[],"['Q7543083', 'Q1180029', 'Q41176']","['Q45823285', 'Q57201471', 'Q108322938']",Cultural Exclusive,3,0,3,1,0,1,0,0,0,8
Q497146,[],['Q884'],['Q8684'],[],"['Q4989906', 'Q1081138']",['Q483275'],Cultural Exclusive,2,0,1,1,0,1,0,0,0,5
Q7410101,[],['Q424'],[],[],['Q45594'],[],Cultural Exclusive,1,0,0,1,0,0,1,0,0,2
Q12511888,['Q46652'],[],[],[],['Q3172759'],[],Cultural Exclusive,1,0,0,1,0,0,0,0,0,2
