qid,country_of_origin,country,located_in,part_of_culture,instance_of,heritage_status
Q67476,[],['q39'],['q64044'],[],"['q685309', 'q532', 'q123705']",[]
Q738961,[],[],[],[],['q20098739'],[]
Q115755619,[],[],[],[],['q334166'],[]
Q7449406,[],[],[],[],"['q201658', 'q223393', 'q15961987']",[]
Q14688071,[],['q30'],['q1204'],[],['q200764'],[]
Q15686806,[],[],[],[],"['q4164871', 'q12737077', 'q294414']",[]
Q67435,[],['q39'],"['q88464491', 'q819779']",[],"['q685309', 'q123705']",[]
Q7450649,[],[],[],[],"['q4164871', 'q12737077']",[]
Q7450743,[],[],[],[],['q4220920'],[]
Q112303966,['q17'],[],[],[],"['q8274', 'q21198342']",[]
Q113577643,[],[],[],[],['q2249676'],[]
Q25098580,[],[],[],[],[],[]
Q15276545,[],[],[],[],[],[]
Q3089201,[],"['q739', 'q804']",[],[],['q13418847'],[]
Q1442,[],[],[],[],['q5'],[]
Q1975652,[],[],[],[],['q16521'],[]
Q1810654,[],[],[],[],['q32880'],[]
Q3479143,[],['q252'],[],[],['q11451'],[]
Q55190,[],[],[],[],['q5'],[]
Q31628,[],[],[],[],['q5'],[]
Q12103,[],['q38'],['q490'],[],"['q2085381', 'q19720190']",[]
Q864650,"['q889', 'q227', 'q794', 'q43', 'q863', 'q874', 'q265']",[],[],[],"['q29028649', 'q82821', 'q5687161']",[]
Q7455127,[],[],[],[],['q107357104'],[]
Q54882,[],['q29'],"['q54939', 'q54936']",[],['q4022'],[]
Q1912748,[],[],[],[],[],[]
Q7455855,[],[],[],[],['q2249676'],[]
Q926500,[],[],[],[],"['q2095', 'q12000036']",[]
Q10666486,[],[],[],[],['q66715801'],[]
Q18030906,[],[],[],[],[],[]
Q14536,[],[],[],[],['q5'],[]
Q2778154,[],[],[],[],['q189819'],[]
Q27639623,['q17'],[],[],[],"['q63952888', 'q8274']",[]
Q677915,['q17'],[],[],[],['q41298'],[]
Q3372869,[],"['q30', 'q16']",[],[],"['q82821', 'q1681122']",[]
Q428121,[],[],[],[],['q4164871'],[]
Q976634,['q29'],[],[],[],"['q862597', 'q1786517', 'q107357104']",[]
Q50114313,[],[],[],[],['q63982911'],[]
Q7458818,[],[],[],[],['q608'],[]
Q7390026,[],['q20'],[],[],"['q4830453', 'q12540664', 'q11396960']",[]
Q177955,[],['q34'],[],[],"['q1762059', 'q368290', 'q20679540', 'q11396960']",[]
Q553065,[],['q183'],[],[],['q847017'],[]
Q7459839,[],[],[],[],[],[]
Q2002111,[],"['q155', 'q717']",[],[],[],[]
Q2546229,[],[],[],[],[],[]
Q7460752,[],[],[],[],['q3516833'],[]
Q82245,[],"['q79', 'q858', 'q796', 'q668', 'q1049', 'q252', 'q115', 'q1045', 'q833', 'q977', 'q986', 'q334', 'q869', 'q921', 'q836', 'q928', 'q826', 'q854', 'q114', 'q924', 'q5118', 'q5219', 'q5187', 'q805', 'q794']",[],[],"['q209928', 'q1826286']",[]
Q2147038,[],[],[],[],[],[]
Q1529318,"['q192626', 'q15']",[],[],[],"['q16639010', 'q45594']",[]
Q130810016,[],[],[],[],['q5'],[]
Q45280,['q213'],[],[],[],['q215380'],[]
Q42042,[],[],[],[],['q9174'],[]
Q51844772,[],[],[],[],"['q66715801', 'q12737077']",[]
Q7488442,[],['q148'],[],[],['q11396960'],[]
Q7488444,[],['q148'],['q8686'],[],"['q1762059', 'q11396960']",[]
Q7489559,[],[],[],[],[],[]
Q562118,"['q30', 'q884']",[],[],[],['q202866'],[]
Q279829,[],[],[],[],['q299191'],[]
Q3354532,[],[],[],[],['q11460'],[]
Q7491650,[],[],[],[],[],[]
Q780777,[],[],[],[],[],[]
Q7206969,['q794'],[],[],[],[],[]
Q106578100,['q17'],[],[],[],['q8274'],[]
Q91123623,[],['q948'],[],[],['q11460'],[]
Q60870265,[],[],[],[],['q5'],[]
Q65269581,[],[],[],[],['q8274'],[]
Q10444973,[],[],[],[],['q23847174'],[]
Q38849,[],[],[],[],['q5'],[]
Q3080012,[],[],[],[],['q32880'],[]
Q7307215,[],[],[],[],['q14904124'],[]
Q1807108,[],[],[],[],[],[]
Q1216069,['q17'],[],[],[],['q8274'],[]
Q1265928,[],[],[],[],['q868557'],[]
Q2279518,[],[],[],[],['q2095'],[]
Q242492,[],[],[],[],"['q28468127', 'q103112098']",[]
Q206989,[],[],[],[],['q31629'],[]
Q24862,[],[],[],[],"['q759853', 'q110900120', 'q201658']",[]
Q15949613,[],[],[],[],"['q28640', 'q12737077']",[]
Q213075,[],[],[],[],[],[]
Q3482453,['q17'],[],[],[],"['q201658', 'q15961987', 'q7777573']",[]
Q7502722,[],[],[],[],[],[]
Q97342031,[],[],[],[],['q8274'],[]
Q1412016,[],['q34266'],[],[],['q995347'],[]
Q847652,['q148'],[],[],[],"['q691365', 'q746549']",[]
Q11107510,[],[],[],[],['q4164871'],[]
Q1096423,[],[],[],[],['q63981612'],[]
Q15694161,[],['q258'],[],[],['q28823'],[]
Q111081731,['q837'],[],[],[],['q11460'],[]
Q18229629,[],[],[],[],[],[]
Q194839,[],[],[],[],['q41298'],[]
Q2707384,[],[],[],[],['q1914636'],[]
Q110272317,[],[],[],[],['q63241860'],[]
Q266645,[],['q30'],[],[],['q18127'],[]
Q106765,[],[],[],[],['q5'],[]
Q822810,['q36'],[],[],[],[],[]
Q1332178,[],['q38'],[],[],"['q968159', 'q1887220']",[]
Q1625,[],[],[],[],['q5'],[]
Q467143,[],['q183'],[],[],"['q378427', 'q11448906']",[]
Q623692,[],[],[],[],"['q3406098', 'q371174']",[]
Q30405,[],"['q38', 'q39']",['q834'],[],['q8502'],[]
Q1923177,[],['q142'],[],[],['q12973014'],[]
Q547547,[],[],[],[],['q5'],[]
Q226730,[],[],[],[],"['q110900120', 'q1001378', 'q201658']",[]
Q2850055,[],[],[],[],['q3516833'],[]
Q37681,[],[],[],[],['q28468832'],[]
Q10827799,[],[],[],[],[],[]
Q421414,[],['q17'],[],[],['q1107679'],[]
Q443687,[],[],[],[],"['q40050', 'q184442']",[]
Q33566,[],[],[],[],['q5'],[]
Q368493,[],[],[],[],['q5'],[]
Q24175555,[],['q145'],[],[],"['q2085381', 'q200764']",[]
Q38274,[],[],[],[],['q5'],[]
Q337942,[],[],[],[],['q123574795'],[]
Q76382,[],"['q27', 'q145']",[],[],['q7278'],[]
Q15474,[],[],[],[],['q5'],[]
Q7531686,[],[],[],[],"['q4167410', 'q45594']",[]
Q51679083,[],[],[],[],"['q66715801', 'q12737077']",[]
Q84652495,['q668'],[],[],[],['q47461344'],[]
Q947305,[],[],[],[],['q28640'],[]
Q7533844,[],['q145'],[],[],['q82821'],[]
Q46174,['q189'],[],[],[],['q215380'],[]
Q475607,[],['q145'],[],[],['q18127'],[]
Q98561135,[],[],[],[],[],[]
Q383111,[],[],[],[],['q786820'],[]
Q214082,['q30'],['q30'],[],[],['q41298'],[]
Q172226,[],[],[],[],['q63981612'],[]
Q2292278,[],[],[],[],[],[]
Q2446589,[],[],[],[],"['q349', 'q334166']",[]
Q626914,[],[],['q21590062'],[],"['q62447', 'q4771007', 'q811979']",[]
Q1584931,[],[],[],[],[],[]
Q3879259,[],[],[],[],['q189819'],[]
Q4941,"['q145', 'q30']",[],[],[],['q11424'],[]
Q2293687,[],['q30'],[],[],['q220505'],[]
Q118382,[],['q30'],[],[],['q13418847'],[]
Q46699,[],['q34266'],[],[],[],[]
Q181388,[],[],[],[],[],[]
Q25591334,[],[],[],[],['q7725634'],[]
Q741796,[],['q30'],[],[],"['q1114515', 'q1320047', 'q4830453', 'q2085381']",[]
Q25351576,[],[],[],[],[],[]
Q285656,[],['q214'],[],[],['q18608583'],[]
Q1744024,[],['q214'],['q1780'],[],['q1007870'],[]
Q7542092,[],[],[],[],['q201658'],[]
Q1899749,[],[],[],[],['q1001378'],[]
Q201759,[],[],[],[],['q10294'],[]
Q619222,[],['q30'],[],[],['q18127'],[]
Q13296,['q30'],[],[],[],[],[]
Q483938,[],['q884'],[],[],"['q18127', 'q5354754', 'q891723']",[]
Q1231558,[],[],[],[],['q151885'],[]
Q1320100,[],[],[],[],"['q1156854', 'q83464']",[]
Q1609326,[],['q30'],['q61'],[],"['q7075', 'q1438040', 'q166118', 'q26271642']",[]
Q13290,[],[],[],[],[],[]
Q184840,[],[],[],[],[],[]
Q2909080,[],[],[],[],"['q112731293', 'q52105']",[]
Q924525,[],[],[],[],['q189819'],[]
Q1289624,[],[],[],[],"['q3658341', 'q28020127', 'q4964182']",[]
Q2057143,[],[],[],[],['q5'],[]
Q1200566,[],[],[],[],[],[]
Q3209069,[],[],[],[],['q107357104'],[]
Q4362,[],['q37'],[],[],"['q7278', 'q108564724']",[]
Q1369934,[],[],[],[],[],[]
Q7551149,[],[],[],[],['q201658'],[]
Q7551241,[],[],[],[],[],[]
Q59654536,[],[],[],[],[],[]
Q180592,[],[],[],[],['q22811234'],[]
Q7551315,[],[],[],[],['q201658'],[]
Q289193,[],['q30'],[],[],['q7278'],[]
Q1419937,[],[],[],[],[],[]
Q169252,[],['q41'],[],[],['q7278'],[]
Q1182201,[],[],[],[],[],[]
Q170972,[],['q142'],[],[],['q7278'],[]
Q7551897,[],[],[],[],['q10541491'],[]
Q366110,[],['q45'],[],[],['q740752'],[]
Q377869,[],['q142'],[],[],['q740752'],[]
Q3488707,[],['q39'],[],[],"['q2085381', 'q6500733', 'q200764']",[]
Q1322494,[],[],[],[],['q33104129'],[]
Q60226001,[],[],[],[],[],[]
Q36133,[],[],[],[],[],[]
Q7554903,[],[],[],[],['q206615'],[]
Q180198,[],['q40'],['q1278564'],[],['q123705'],[]
Q32217,['q30'],[],[],[],['q11424'],[]
Q1463062,[],['q30'],[],[],['q1156854'],[]
Q64897,[],[],[],[],['q23847174'],[]
Q473434,[],['q35'],['q21108'],[],"['q23413', 'q33506']",['q21436546']
Q1650727,[],[],[],[],['q117422294'],[]
Q589421,['q252'],['q252'],[],[],['q2717220'],[]
Q1606185,[],[],[],[],['q28640'],[]
Q502144,[],['q423'],[],[],"['q1156854', 'q12909644']",[]
Q753110,[],[],[],[],['q66715801'],[]
Q3490626,[],[],[],[],['q12737077'],[]
Q17020372,['q30'],[],[],[],['q1826286'],[]
Q67484,[],['q39'],['q7024'],[],"['q685309', 'q123705']",['q12127133']
Q2499130,[],['q30'],['q493378'],[],"['q375336', 'q746369']",[]
Q2582070,['q34266'],[],[],[],"['q2915955', 'q1826286']",[]
Q166955,[],[],[],[],"['q2915955', 'q12765852']",[]
Q7667610,['q17'],[],[],[],"['q107357104', 'q105543609']",[]
Q12741100,[],[],[],[],['q189819'],[]
Q6512,[],[],[],[],['q5'],[]
Q2635144,['q27468'],[],[],[],[],[]
Q30897790,['q17'],[],[],[],['q8274'],[]
Q488931,[],['q503585'],[],[],"['q1156854', 'q193579']",[]
Q846376,['q142'],[],[],[],[],[]
Q848512,[],[],[],[],['q201658'],[]
Q1808721,[],[],[],[],"['q89522629', 'q188451']",[]
Q6497985,[],[],[],[],[],[]
Q186106,[],['q30'],['q201516'],[],"['q123705', 'q748198']",[]
Q7568398,[],[],[],[],"['q201658', 'q223393']",[]
Q3001082,[],['q17'],[],[],"['q1134237', 'q7188']",[]
Q42008,[],[],[],[],[],[]
Q1254559,[],"['q15180', 'q159']",['q959'],[],"['q2811', 'q1081138', 'q130326199', 'q33506', 'q4989906']",['q105835744']
Q49745,[],['q183'],['q163012'],[],"['q1241568', 'q811979', 'q11734477', 'q860861', 'q245117', 'q5003624', 'q170980']","['q22074433', 'q85171142']"
Q601151,[],['q15180'],[],[],"['q1156854', 'q192989']",[]
Q926892,[],[],[],[],"['q10675206', 'q735160', 'q95997873', 'q317088']",[]
Q17505024,[],[],[],[],[],[]
Q29355,['q159'],[],[],[],"['q11424', 'q202866']",[]
Q7573007,[],[],[],[],[],[]
Q2882235,['q29'],['q29'],[],[],['q74817647'],[]
Q184725,[],['q80702'],[],[],"['q178706', 'q2478386', 'q1826286', 'q1640717']",[]
Q3475984,[],[],[],[],"['q16521', 'q152']",[]
Q259614,[],['q29'],[],[],['q82821'],[]
Q7573534,[],[],[],[],[],[]
Q1967823,[],[],[],[],['q746549'],[]
Q313329,[],['q41304'],[],[],"['q49775', 'q6107280', 'q13418847']",[]
Q20065,['q142'],[],[],[],['q746549'],[]
Q765706,[],[],[],[],"['q5455089', 'q349']",[]
Q4431094,[],[],[],[],[],[]
Q610237,[],['q30'],[],[],[],[]
Q175301,[],[],[],[],['q28640'],[]
Q179132,[],[],[],[],['q336'],[]
Q1268911,[],[],[],[],"['q66715801', 'q12737077']",[]
Q7575918,[],[],[],[],['q105756498'],[]
Q22931,[],['q183'],['q1200'],[],"['q4022', 'q47521']",[]
Q286629,[],[],[],[],"['q49447', 'q2915955']",[]
Q2636432,[],[],[],[],['q5389993'],[]
Q3857481,[],['q30'],[],[],['q1107679'],[]
Q1428637,[],[],[],[],['q223393'],[]
Q63441182,[],[],[],[],[],[]
Q935079,[],[],[],[],"['q88560371', 'q15711870', 'q123126876', 'q63975020']",[]
Q7579035,[],[],[],[],['q201658'],[]
Q2309784,[],[],[],[],['q28640'],[]
Q1339864,[],[],[],[],"['q201658', 'q59825918']",[]
Q166291,[],[],[],[],['q29791211'],[]
Q17486376,[],[],[],[],['q28640'],[]
Q949948,[],[],[],[],['q40050'],[]
Q7579906,[],['q30'],[],[],['q29791211'],[]
Q623109,[],[],[],[],[],[]
Q645292,[],[],[],[],['q4442611'],[]
Q7580139,[],[],[],[],['q107357104'],[]
Q683004,[],[],[],[],"['q560311', 'q2243831']",[]
Q280584,[],[],[],[],[],[]
Q732011,[],[],[],[],['q3305213'],[]
Q7580767,[],[],[],[],[],[]
Q47964,['q399'],[],[],[],"['q41298', 'q11032']",[]
Q257815,[],['q55'],[],[],['q786820'],[]
Q174782,[],[],[],[],[],[]
Q1156994,[],[],[],[],['q107357104'],[]
Q7582111,[],[],[],[],['q3516833'],[]
Q2064593,[],[],[],[],"['q3516833', 'q122985379']",[]
Q639182,[],['q30'],[],[],['q18127'],[]
Q23904,[],[],[],[],['q3305213'],[]
Q2259451,[],[],[],[],['q15839299'],[]
Q467936,[],[],[],[],[],[]
Q543753,[],['q28'],['q1781'],[],"['q860861', 'q19860854', 'q4989906']",[]
Q1655310,[],['q30'],[],[],"['q1156854', 'q1151067']",[]
Q145806,[],[],[],[],"['q7777573', 'q5151404']",[]
Q129301,[],[],[],[],['q5'],[]
Q29748,[],[],[],[],['q5'],[]
Q48765,[],[],[],[],['q5'],[]
Q2001,[],[],[],[],['q5'],[]
Q506758,[],[],[],[],['q7748'],[]
Q12797,[],[],[],[],"['q32880', 'q811102']",[]
Q2346047,[],[],[],[],[],[]
Q7601525,[],['q408'],[],[],['q11396960'],[]
Q618913,[],['q884'],[],[],"['q18127', 'q5354754']",[]
Q483785,[],['q884'],[],[],['q12973014'],[]
Q7602651,[],[],[],[],[],[]
Q12480,[],['q31'],['q239'],[],"['q480242', 'q166118']",[]
Q59261,[],['q148'],[],[],"['q7188', 'q35798', 'q98676607', 'q11204']",[]
Q372436,[],[],[],[],['q12737077'],[]
Q1248701,[],['q145'],['q188801'],[],"['q4989906', 'q179700']",['q15700834']
Q262882,[],['q40'],[],[],[],[]
Q590733,[],[],[],[],['q786820'],[]
Q30444,[],['q39'],['q834'],[],['q8502'],[]
Q920737,[],[],[],[],['q105756498'],[]
Q1499885,[],[],[],[],"['q206615', 'q181790']",[]
Q1727909,[],[],[],[],"['q811906', 'q6671777', 'q206615']",[]
Q65554756,[],[],[],[],"['q66715801', 'q12737077']",[]
Q108674,['q30'],[],[],[],['q215380'],[]
Q12498,[],[],[],[],['q5'],[]
Q11662,[],[],[],[],['q5'],[]
Q53052,[],[],[],[],['q5'],[]
Q206,[],[],[],[],"['q5', 'q17633526']",[]
Q23814,[],[],[],[],['q5'],[]
Q355652,[],[],[],[],['q5'],[]
Q257354,[],[],[],[],['q5'],[]
Q2224819,['q30'],[],[],[],"['q15632617', 'q15773317']",[]
Q216940,[],[],[],[],[],[]
Q158428,[],['q34'],[],[],['q220505'],[]
Q1935728,[],[],[],[],[],[]
Q483971,[],['q884'],[],[],"['q4830453', 'q334453', 'q18127', 'q431289']",[]
Q39671,[],['q145'],['q470299'],[],"['q570116', 'q935773', 'q4989906', 'q839954', 'q16735822', 'q1035294']","['q219538', 'q9259']"
Q304555,[],['q34'],['q504465'],[],"['q372934', 'q5003624', 'q41176']",['q24284071']
Q3499746,[],['q30'],[],[],"['q1762059', 'q10689397', 'q1107679']",[]
Q909632,[],[],[],[],['q1156854'],[]
Q137483,['q38'],[],[],[],['q1004'],[]
Q2620972,[],[],[],[],['q10428845'],[]
Q20002503,[],[],[],[],['q28640'],[]
Q5762300,[],[],[],[],['q28640'],[]
Q250474,[],['q145'],[],[],['q786820'],[]
Q3500024,[],['q30'],['q11299'],[],['q200764'],['q19825927']
Q355247,[],[],[],[],"['q188451', 'q107357104']",[]
Q17516,[],[],[],[],"['q1792379', 'q968159']",[]
Q2140453,[],[],[],[],['q7777573'],[]
Q7623231,[],[],[],[],['q28640'],[]
Q1504300,['q183'],[],[],[],['q25403900'],[]
Q181897,[],[],[],[],['q188451'],[]
Q2530030,[],[],[],[],['q1826286'],[]
Q7624024,[],[],[],[],['q28829877'],[]
Q132005,['q30'],[],[],[],['q215380'],[]
Q826949,[],[],[],[],[],[]
Q1351977,[],[],[],[],['q968159'],[]
Q250484,[],[],[],[],['q786820'],[]
Q7627813,[],[],[],[],['q12737077'],[]
Q1138413,[],[],[],[],[],[]
Q2358680,[],['q183'],[],[],"['q375336', 'q1762059']",[]
Q3897491,"['q38', 'q29520', 'q159']",[],[],[],[],[]
Q500912,['q38'],[],[],[],['q1004'],[]
Q7394873,[],[],[],[],"['q35127', 'q7397', 'q63241860']",[]
Q36020,[],[],[],[],['q5'],[]
Q3382119,[],['q142'],[],[],"['q28640', 'q4164871', 'q1230759']",[]
Q250811,[],['q148'],[],[],[],[]
Q4057659,[],['q212'],['q1899'],[],[],[]
Q2386606,[],[],[],[],[],[]
Q12867502,[],[],[],[],[],[]
Q188509,[],[],[],[],['q15700808'],[]
Q4115056,[],['q12490507'],[],[],"['q13418847', 'q126325378']",[]
Q2637239,[],['q1028'],[],[],['q1826286'],[]
Q718680,['q148'],['q155'],[],[],['q40050'],[]
Q614806,[],[],[],[],[],[]
Q900793,[],[],[],[],['q28640'],[]
Q4192272,[],[],[],[],[],[]
Q42247,[],[],[],[],['q5'],[]
Q566542,[],['q183'],[],[],['q868557'],[]
Q159821,[],[],[],[],['q18608583'],[]
Q1191269,[],[],[],[],"['q868557', 'q2300494']",[]
Q207326,[],[],[],[],[],[]
Q632323,[],['q30'],[],[],"['q1762059', 'q18127']",[]
Q189887,[],['q30'],"['q829', 'q1261']",[],['q220505'],[]
Q7639615,[],[],[],[],[],[]
Q3981624,[],[],[],[],['q26971562'],[]
Q14681,[],"['q212', 'q159', 'q34266', 'q15180']",['q7525'],[],['q4989906'],"['q16155011', 'q23668083']"
Q957033,[],[],[],[],"['q3658341', 'q15632617', 'q15773347', 'q15773317']",[]
Q18346145,[],['q16'],['q172'],[],"['q928830', 'q22808404', 'q385378']",[]
Q7641808,[],['q33'],[],[],['q507619'],[]
Q7642290,[],[],[],[],"['q35127', 'q11396960']",[]
Q754650,[],[],[],[],"['q32880', 'q811906']",[]
Q1895928,[],[],[],[],[],[]
Q215048,[],[],[],[],['q105756498'],[]
Q1535153,[],[],[],[],"['q201658', 'q59825918']",[]
Q565366,['q30'],[],[],[],['q1004'],[]
Q609765,[],[],[],[],['q3516833'],[]
Q865851,[],[],[],[],['q28640'],[]
Q3634883,[],[],[],[],['q201658'],[]
Q1416106,[],[],[],[],['q28640'],[]
Q7644806,[],[],[],[],"['q15995642', 'q326330', 'q4164871']",[]
Q2481051,[],[],[],[],"['q4164871', 'q35798', 'q7188']",[]
Q7645884,[],[],[],[],['q201658'],[]
Q16945583,[],"['q408', 'q664']",[],[],[],[]
Q457689,[],[],[],[],['q16335899'],[]
Q13561328,[],[],[],[],['q12737077'],[]
Q44525,['q30'],[],[],[],['q41298'],[]
Q31267,[],[],[],[],['q5'],[]
Q652360,[],[],[],[],[],[]
Q571553,[],['q183'],[],[],['q847017'],[]
Q326960,[],['q183'],['q4190'],[],"['q476028', 'q847017']",[]
Q175616,[],['q183'],['q503362'],[],"['q847017', 'q476028']",[]
Q12923736,[],[],[],[],"['q23847174', 'q189819']",[]
Q215363,[],['q34'],[],[],"['q4830453', 'q6881511', 'q1126006', 'q11396960']",[]
Q209926,[],[],[],[],['q5'],[]
Q2722195,['q668'],[],[],[],['q1826286'],[]
Q632992,[],['q145'],[],[],['q18127'],[]
Q3279296,[],['q34'],[],[],"['q2221906', 'q1620908']",[]
Q700,[],[],[],[],['q15773317'],[]
Q4260251,[],[],[],[],[],[]
Q671957,['q30'],[],[],[],['q1004'],[]
Q2010326,[],[],[],[],['q11460'],[]
Q10843402,[],[],[],[],['q12737077'],[]
Q1431810,[],['q183'],[],[],['q868557'],[]
Q1133763,[],['q17'],[],[],['q7748'],[]
Q1433443,[],[],[],[],['q201658'],[]
Q114552797,['q837'],['q837'],[],[],['q107357104'],[]
Q44394,['q17'],[],[],[],['q41298'],[]
Q166242,[],[],[],[],[],[]
Q1427116,[],[],[],[],['q223393'],[]
Q1134306,[],[],[],[],"['q33104279', 'q5891']",[]
Q222897,[],['q41'],[],[],['q7278'],[]
Q45165,['q30'],[],[],[],['q215380'],[]
Q3644516,[],[],[],[],['q16521'],[]
Q24203918,[],['q145'],[],[],"['q2085381', 'q200764']",[]
Q17145887,[],[],[],[],['q349'],[]
Q282770,[],[],[],[],['q18608583'],[]
Q337695,[],[],[],[],[],[]
Q2152113,[],[],[],[],['q1792379'],[]
Q564491,['q155'],['q155'],"['q478465', 'q39517', 'q40040']",[],['q2095'],[]
Q511918,[],[],[],[],[],[]
Q1066670,[],[],[],[],['q16334295'],[]
Q254093,['q79'],[],[],[],['q107357104'],[]
Q120786231,[],[],[],[],['q8274'],[]
Q7676702,[],['q668'],['q1352'],[],['q385378'],[]
Q865004,['q28227'],[],[],[],['q746549'],[]
Q16509,[],['q29'],"['q54925', 'q5756']",[],['q4022'],[]
Q85804957,['q145'],[],[],[],['q571'],[]
Q26372,[],[],[],[],['q5'],[]
Q842496,[],['q17'],[],[],"['q4830453', 'q2085381']",[]
Q107335182,[],[],[],[],['q371174'],[]
Q5077853,[],[],[],[],[],[]
Q905351,['q884'],[],[],[],['q107357104'],[]
Q2380428,[],[],[],[],[],[]
Q7680270,[],['q683'],[],[],['q45594'],[]
Q164285,[],[],[],[],['q16521'],[]
Q1634822,[],[],[],[],['q7777573'],[]
Q7681060,['q750'],['q750'],[],[],['q105756498'],[]
Q447533,[],[],[],[],['q5'],[]
Q247285,[],[],[],[],[],[]
Q2165805,[],['q33'],[],[],['q220505'],[]
Q110581533,[],[],[],[],['q11460'],[]
Q241996,[],[],[],[],"['q26971562', 'q82046811']",[]
Q9598,['q29520'],[],[],[],"['q2915955', 'q9174', 'q11042']",[]
Q16531293,[],[],[],[],[],[]
Q184296,[],[],[],[],"['q56055944', 'q1792644']",[]
Q3515476,[],['q252'],[],[],['q28823'],[]
Q186209,[],[],[],[],[],[]
Q1971625,[],[],[],[],[],[]
Q4451909,[],[],[],[],['q105756498'],[]
Q282675,[],['q30'],['q36091'],[],"['q811979', 'q11315']",[]
Q7685882,[],[],[],[],"['q375336', 'q11396960']",[]
Q30408,[],['q39'],['q834'],[],['q8502'],[]
Q1552334,[],[],[],[],['q45594'],[]
Q23016,[],['q16'],"['q2009', 'q1973']",[],['q4022'],[]
Q112892743,[],[],[],[],['q8274'],[]
Q13156702,[],[],[],[],[],[]
Q7688635,[],[],[],[],['q107357104'],[]
Q791,[],['q664'],['q1053673'],[],['q8502'],"['q76846357', 'q76846355']"
Q1149850,[],[],[],[],[],[]
Q27171300,['q17'],[],[],[],"['q8274', 'q1047299', 'q213369', 'q14946528']",[]
Q2114844,[],[],[],[],"['q28640', 'q12737077']",[]
Q27355,[],[],[],[],['q16521'],[]
Q556052,['q145'],[],[],[],[],[]
Q7691293,[],[],[],[],['q28640'],[]
Q216048,[],[],[],[],['q77733378'],[]
Q3441522,[],[],[],[],['q349'],[]
Q514689,[],['q29'],['q8692'],[],"['q24354', 'q41176']",['q29024527']
Q3773998,[],[],[],[],[],[]
Q3982492,[],[],[],[],['q9174'],[]
Q1711354,[],[],[],[],['q21114848'],[]
Q2342463,['q30'],[],[],[],"['q56028349', 'q27477672']",[]
Q431415,['q30'],[],[],[],['q188451'],[]
Q2631354,[],[],[],[],[],[]
Q550321,[],['q43'],['q406'],[],['q41176'],[]
Q7696923,[],['q96'],[],[],['q375336'],[]
Q10798782,[],[],[],[],['q28640'],[]
Q506240,[],[],[],[],['q110562117'],[]
Q3983009,[],['q16'],[],[],['q55276680'],[]
Q1407200,[],['q17'],[],[],['q55276680'],[]
Q21005878,[],[],[],[],['q55276680'],[]
Q7434225,[],[],[],[],['q55276680'],[]
Q947873,[],[],[],[],"['q58635633', 'q4164871']",[]
Q721162,[],['q408'],[],[],"['q1266169', 'q891723', 'q1331793', 'q1941618']",[]
Q7697891,[],[],[],[],[],[]
Q341718,[],['q148'],['q30138'],[],['q33506'],['q1188574']
Q61075497,[],[],[],[],['q107357104'],[]
Q7699358,[],['q30'],[],[],"['q4830453', 'q672070', 'q375336']",[]
Q7699576,[],['q17'],[],[],['q201658'],[]
Q749311,[],[],[],[],['q334166'],[]
Q338167,[],['q30'],['q11299'],[],['q123705'],[]
Q10833314,[],[],[],[],['q28640'],[]
Q2334774,[],[],[],[],"['q1824109', 'q107356781', 'q223393', 'q12119802']",[]
Q170544,[],[],[],[],[],[]
Q67064,[],[],[],[],['q5'],[]
Q32833,[],[],[],[],['q5'],[]
Q907289,['q733'],['q733'],[],[],['q40050'],[]
Q55843,[],['q29'],[],[],['q4835091'],[]
Q54025,[],['q38'],['q16162'],[],"['q747074', 'q166118']",[]
Q1334655,[],[],[],[],['q206615'],[]
Q3248864,[],[],[],[],[],[]
Q968679,[],[],[],[],['q2572794'],[]
Q85806045,[],[],[],[],"['q571', 'q2640207']",[]
Q2484793,[],[],[],[],[],[]
Q2707676,[],[],[],[],[],[]
Q492255,[],[],[],[],['q32880'],[]
Q735841,[],['q145'],"['q2379199', 'q68826067']",[],['q41176'],['q10729125']
Q14466421,[],[],[],[],['q26971562'],[]
Q7708430,[],[],[],[],[],[]
Q763631,[],[],[],[],[],[]
Q474563,[],['q55'],['q9920'],[],"['q33506', 'q207694', 'q588140', 'q1970365']",['q916333']
Q1614911,[],['q869'],[],[],[],[]
Q7709192,[],[],[],[],[],[]
Q16137074,[],['q668'],[],[],['q189819'],[]
Q916651,[],[],[],[],[],[]
Q477728,[],['q38'],['q490412'],[],"['q839954', 'q33506']",['q26971668']
Q1509400,['q31945'],[],[],[],[],[]
Q32535,['q30'],[],[],[],['q11424'],[]
Q482030,[],[],[],[],"['q47461344', 'q1004']",[]
Q85562531,[],[],[],[],['q571'],[]
Q85806433,['q145'],[],[],[],['q571'],[]
Q85806574,[],[],[],[],['q571'],[]
Q477764,[],[],[],[],['q3305213'],[]
Q111915800,['q16'],[],[],[],"['q215380', 'q9212979']",[]
Q9441,[],[],[],[],['q5'],[]
Q111451,['q30'],[],[],[],['q215380'],[]
Q31864,"['q30', 'q96']",[],[],[],['q11424'],[]
Q24118,[],[],[],[],['q3305213'],[]
Q24090,['q153529'],['q142'],['q161741'],[],['q3305213'],[]
Q85806925,['q145'],[],[],[],['q571'],[]
Q23908,[],[],[],[],['q3305213'],[]
Q474153,[],['q145'],[],[],"['q4830453', 'q1331793']",[]
